Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,Gender_female,Gender_male,BalanceToSalaryRatio,TenureProductRatio,IsHighBalance
0.5866666666666667,0.1,0.6443887658919839,0.1,0,1,0.6470265772654323,0,True,False,0.44008923632808716,2.2222200000022223e-07,1
0.56,0.5,0.04764551810760769,0.30000000000000004,1,0,0.5271133466977654,1,True,False,0.30905121447304257,3.703702469136214e-07,0
0.9866666666666667,0.45,0.34138714113217095,0.4,0,0,0.6654265650201496,0,False,True,0.3706958644717577,2.499999375000156e-07,0
0.8533333333333334,0.4,0.9464259500742627,0.4,1,1,0.8073105737815294,0,False,True,0.44964035242451617,2.2222216666668056e-07,1
0.52,0.05,0.9783834666621689,0.2,0,0,0.5745441583499122,0,True,False,0.5590911548862507,5.5555527777791666e-08,1
0.32,0.25,0.5164826572934592,0.2,1,0,0.7872277100341087,0,True,False,0.3851297577106797,2.777776388889583e-07,0
0.52,0.30000000000000004,0.40112209006784866,0.2,1,1,0.6985549065867016,1,False,True,0.3777518659932424,3.3333316666674996e-07,0
0.7333333333333334,0.45,0.35655633060519865,0.4,0,0,0.7343972189602594,0,False,True,0.36464670543543704,2.499999375000156e-07,0
0.5466666666666667,0.5,0.04764551810760769,0.4,1,0,0.4635381703666962,1,True,False,0.30905121447304257,2.7777770833335065e-07,0
0.8133333333333334,0.1,0.04764551810760769,0.4,0,0,0.48610625623894144,1,False,True,0.30905121447304257,5.555554166667014e-08,0
0.8533333333333334,0.15000000000000002,0.2691087948718938,0.2,1,0,0.686109337568227,1,False,True,0.3533228076239494,1.6666658333337498e-07,0
0.3066666666666667,0.25,0.04764551810760769,0.30000000000000004,0,0,0.5772352192735946,0,True,False,0.30905121447304257,1.851851234568107e-07,0
0.3333333333333333,0.2,0.8934973539823292,0.1,1,1,0.40486565904531213,1,False,True,0.78543087231623,4.4444400000044446e-07,1
0.8,0.4,0.04764551810760769,1.0,1,0,0.7816133379940106,1,True,False,0.30905121447304257,8.88888800000009e-08,0
0.9066666666666667,0.1,0.04764551810760769,0.4,0,0,0.4645518076498201,1,True,False,0.30905121447304257,5.555554166667014e-08,0
0.48000000000000004,0.25,0.2219600765815942,0.4,1,0,0.8189642511779582,1,True,False,0.3357592779799037,1.3888885416667533e-07,0
0.9333333333333333,0.15000000000000002,0.6557461709798487,0.2,1,1,0.9867060149748602,0,False,True,0.3810054259842232,1.6666658333337498e-07,0
0.4,0.1,0.04764551810760769,0.4,0,1,0.9121023809671492,0,True,False,0.30905121447304257,5.555554166667014e-08,0
0.9333333333333333,0.15000000000000002,0.5947534756571663,0.1,1,0,0.996887907443271,1,False,True,0.3729057427361018,3.3333300000033337e-07,0
0.9066666666666667,0.25,0.8900912235383344,0.1,0,1,0.5652315408867385,0,True,False,0.5420599935642171,5.555550000005556e-07,1
0.7066666666666667,0.15000000000000002,0.9819073768269256,0.30000000000000004,0,0,0.47429676162296414,1,False,True,0.6722680200941638,1.1111107407408641e-07,1
0.3333333333333333,0.1,0.04764551810760769,0.2,1,0,0.7208507250027663,1,True,False,0.30905121447304257,1.1111105555558333e-07,0
0.72,0.30000000000000004,0.04764551810760769,0.30000000000000004,1,1,0.5598995406618414,0,True,False,0.30905121447304257,2.2222214814817282e-07,0
0.41333333333333333,0.30000000000000004,0.04764551810760769,0.2,0,1,0.876952017100177,0,True,False,0.30905121447304257,3.3333316666674996e-07,0
0.4666666666666667,0.5,0.057326086831193314,0.1,1,0,0.3962825562947856,1,False,True,0.31482339804886483,1.1111100000011112e-06,0
0.48000000000000004,0.15000000000000002,0.37287877984402096,0.2,1,1,0.7261953806872284,0,False,True,0.36859268331278994,1.6666658333337498e-07,0
0.6266666666666667,0.5,0.04764551810760769,0.2,1,1,0.0,1,False,True,0.30905121447304257,5.555552777779166e-07,1
0.37333333333333335,0.30000000000000004,0.04764551810760769,0.1,1,0,0.5267301313786767,1,True,False,0.30905121447304257,6.666660000006667e-07,0
0.8133333333333334,0.2,0.8507707115186327,0.4,1,0,0.8050302400455557,1,False,True,0.43519399269556214,1.1111108333334028e-07,1
0.5066666666666667,0.1,0.5419380853162564,0.30000000000000004,0,1,0.5262679820074381,0,False,True,0.46505478034815506,7.407404938272428e-08,1
0.64,0.25,0.2271852652614193,0.30000000000000004,0,0,0.7978691507516343,1,False,True,0.3376192681969093,1.851851234568107e-07,0
0.3066666666666667,0.1,0.2797634285676714,0.4,0,1,0.9579123433849364,0,True,False,0.33763414274754744,5.555554166667014e-08,0
0.8133333333333334,0.25,0.04764551810760769,0.30000000000000004,1,1,0.5816331665480488,0,True,False,0.30905121447304257,1.851851234568107e-07,0
0.68,0.25,0.14168462068902757,0.2,1,1,0.4641649407554419,1,True,False,0.34734164995861994,2.777776388889583e-07,0
0.64,0.25,0.04764551810760769,0.2,1,0,0.6092909481150168,0,True,False,0.30905121447304257,2.777776388889583e-07,0
0.36,0.2,0.04764551810760769,0.2,1,0,0.6773307504857595,0,False,True,0.30905121447304257,2.2222211111116666e-07,0
0.36,0.2,0.6363267630640318,0.30000000000000004,1,0,0.9140736313645706,0,True,False,0.3863274373195093,1.4814809876544856e-07,0
0.56,0.4,0.04764551810760769,0.4,0,0,0.8776613230947831,0,True,False,0.30905121447304257,2.2222216666668056e-07,0
0.45333333333333337,0.15000000000000002,0.8302943354291167,0.2,0,1,0.5283026597674236,0,False,True,0.5542562229682244,1.6666658333337498e-07,1
0.9066666666666667,0.1,0.0893527847113918,0.30000000000000004,0,0,0.776554705700039,1,True,False,0.3159562924030084,7.407404938272428e-08,0
0.4266666666666667,0.5,0.04764551810760769,0.1,0,1,0.8007241824122927,1,False,True,0.30905121447304257,1.1111100000011112e-06,0
0.44,0.4,0.04764551810760769,0.1,0,1,0.4655365324601033,0,False,True,0.30905121447304257,8.888880000008889e-07,0
0.76,0.05,0.7461188080063338,0.2,0,0,0.7276675157663015,0,False,True,0.4365287209105366,5.5555527777791666e-08,1
0.72,0.25,0.04764551810760769,0.1,0,0,0.5050713877966955,1,False,True,0.30905121447304257,5.555550000005556e-07,0
0.9466666666666667,0.2,0.8360122740572108,0.1,0,0,0.6032413383133484,1,True,False,0.5036323839391978,4.4444400000044446e-07,1
0.8400000000000001,0.15000000000000002,0.04764551810760769,0.4,1,0,0.9683123799607151,1,True,False,0.30905121447304257,8.33333125000052e-08,0
0.92,0.25,0.13935899530467713,0.1,1,0,0.4884838819466718,0,True,False,0.34258495596234556,5.555550000005556e-07,0
0.5066666666666667,0.45,0.04764551810760769,0.2,1,0,0.9977857447702939,1,False,True,0.30905121447304257,4.99999750000125e-07,0
0.76,0.35000000000000003,0.04764551810760769,0.2,0,1,0.7975635689236337,0,True,False,0.30905121447304257,3.8888869444454164e-07,0
0.52,0.30000000000000004,0.04764551810760769,0.4,1,0,0.8845906624117644,1,False,True,0.30905121447304257,1.666666250000104e-07,0
0.36,0.25,0.27354430673460345,0.4,0,0,0.9226320234549183,1,False,True,0.3383275952200899,1.3888885416667533e-07,0
0.38666666666666666,0.45,0.6136069024633829,0.2,1,0,0.66336972770053,1,False,True,0.4284150755219528,4.99999750000125e-07,1
0.8133333333333334,0.5,0.04764551810760769,0.2,0,0,0.35753409020651505,1,True,False,0.30905121447304257,5.555552777779166e-07,0
0.56,0.4,0.04764551810760769,0.30000000000000004,0,0,0.7295044082016982,0,True,False,0.30905121447304257,2.962961975308971e-07,0
0.9466666666666667,0.45,0.8759687108070946,0.1,1,1,0.35805486486870436,0,True,False,0.9778580848399923,9.99999000001e-07,1
0.92,0.25,0.04764551810760769,0.30000000000000004,1,0,0.5146656267513805,0,False,True,0.30905121447304257,1.851851234568107e-07,0
0.5333333333333333,0.45,0.04764551810760769,0.30000000000000004,0,0,0.8033478642686455,1,False,True,0.30905121447304257,3.3333322222225924e-07,0
0.6,0.45,0.9202046203478855,0.4,1,1,0.6067008807599599,1,True,False,0.5223230038860593,2.499999375000156e-07,1
1.0,0.4,0.21329135572605984,0.2,0,1,0.49932200751404154,1,False,True,0.3669833118490041,4.4444422222233333e-07,0
0.7866666666666667,0.45,0.3936140051768432,0.2,0,0,0.5320758375163046,1,True,False,0.4159931803592157,4.99999750000125e-07,1
0.4666666666666667,0.15000000000000002,0.832295304253082,0.30000000000000004,1,0,0.7490430371662335,0,True,False,0.4461214382317229,1.1111107407408641e-07,1
0.6933333333333334,0.1,0.04764551810760769,0.30000000000000004,1,0,0.8558106967345713,1,True,False,0.30905121447304257,7.407404938272428e-08,0
0.92,0.05,0.4096135695960227,0.30000000000000004,0,1,0.8893404114535011,0,False,True,0.3584052576148349,3.703702469136214e-08,0
0.7333333333333334,0.1,0.04764551810760769,0.1,0,1,0.3991555957239953,0,True,False,0.30905121447304257,2.2222200000022223e-07,0
0.36,0.25,0.04764551810760769,0.30000000000000004,0,0,0.9645137912495451,0,False,True,0.30905121447304257,1.851851234568107e-07,0
0.52,0.25,0.4795915902420645,0.1,0,0,0.7443346059490064,1,False,True,0.3852266017522736,5.555550000005556e-07,0
0.9466666666666667,0.4,0.63848577207156,0.30000000000000004,1,0,0.7868620522893577,1,True,False,0.4049926062961391,2.962961975308971e-07,1
0.3333333333333333,0.1,0.8604023959406399,0.4,0,1,0.9202218336990577,0,True,False,0.414762987428997,5.555554166667014e-08,1
0.9333333333333333,0.35000000000000003,0.04764551810760769,0.2,1,0,0.48863749821673064,1,True,False,0.30905121447304257,3.8888869444454164e-07,0
0.7466666666666667,0.30000000000000004,0.6289660069715874,0.2,0,0,0.4093279340707581,0,True,False,0.6272725265627974,3.3333316666674996e-07,1
0.8,0.05,0.7954273929234875,0.2,0,1,0.9109293749323458,0,False,True,0.4076796485683123,5.5555527777791666e-08,1
0.3466666666666667,0.5,0.9309502569832487,0.1,1,1,0.648718106991356,0,False,True,0.5021917784960271,1.1111100000011112e-06,1
1.0,0.1,0.04764551810760769,0.30000000000000004,1,0,0.39948348717636784,1,True,False,0.30905121447304257,7.407404938272428e-08,0
0.5066666666666667,0.30000000000000004,0.713900670434379,0.4,1,1,0.6178463389106061,0,False,True,0.466962403003733,1.666666250000104e-07,1
0.6533333333333333,0.1,0.04764551810760769,0.30000000000000004,0,0,0.5745515615436498,1,False,True,0.30905121447304257,7.407404938272428e-08,0
0.5866666666666667,0.25,0.04764551810760769,0.1,1,1,0.9316431108380154,1,False,True,0.30905121447304257,5.555550000005556e-07,0
0.64,0.45,0.04764551810760769,0.1,1,0,0.6828716408258523,1,False,True,0.30905121447304257,9.99999000001e-07,0
0.9333333333333333,0.05,0.04764551810760769,0.4,0,0,0.4701414690297394,1,False,True,0.30905121447304257,2.777777083333507e-08,0
0.5866666666666667,0.5,0.7729586242032657,0.4,1,0,0.3906904438574801,1,True,False,0.7587331800831478,2.7777770833335065e-07,1
0.9733333333333334,0.35000000000000003,0.04764551810760769,0.2,0,0,0.3699665035496313,0,False,True,0.30905121447304257,3.8888869444454164e-07,0
0.8,0.15000000000000002,0.4289792810129323,0.1,0,0,0.4686866914386867,1,True,False,0.46110897349087343,3.3333300000033337e-07,1
0.52,0.35000000000000003,0.13698877371537796,0.4,0,0,0.5731497067835064,1,True,False,0.3331566172486805,1.9444439583334547e-07,0
0.4266666666666667,0.15000000000000002,0.6675887503786032,0.30000000000000004,1,0,0.8292923567226902,0,True,False,0.4023436382205805,1.1111107407408641e-07,1
0.8266666666666667,0.05,0.587599072303646,0.1,0,1,0.9351742341646186,0,True,False,0.37774779662352953,1.1111100000011111e-07,0
0.8933333333333334,0.30000000000000004,0.04764551810760769,0.1,1,0,0.44955238689970856,1,False,True,0.30905121447304257,6.666660000006667e-07,0
0.3466666666666667,0.4,0.04764551810760769,0.30000000000000004,0,0,0.6170241342114988,0,False,True,0.30905121447304257,2.962961975308971e-07,0
0.7066666666666667,0.30000000000000004,0.4296351692152016,0.30000000000000004,1,0,0.8814771192292354,1,True,False,0.36178385801637214,2.2222214814817282e-07,0
0.8,0.15000000000000002,0.8307064215152293,0.30000000000000004,0,1,0.6600874117094114,0,True,False,0.47552457153862093,1.1111107407408641e-07,1
0.36,0.30000000000000004,0.9702095921577002,0.30000000000000004,1,0,0.8289182453310359,1,False,True,0.4479733993687633,2.2222214814817282e-07,1
0.3066666666666667,0.5,0.7803769837271021,0.1,1,0,0.9562218140905986,1,True,False,0.3994955607755483,1.1111100000011112e-06,1
0.3333333333333333,0.05,0.40249442392590207,0.2,0,0,0.7071043448143529,1,True,False,0.3767283548147316,5.5555527777791666e-08,0
0.8266666666666667,0.1,0.04764551810760769,0.1,1,0,0.42603624203481383,1,False,True,0.30905121447304257,2.2222200000022223e-07,0
0.8,0.35000000000000003,0.04764551810760769,0.1,0,1,0.8352437741641744,1,True,False,0.30905121447304257,7.777770000007778e-07,0
1.0,0.4,0.9919557213047839,0.4,0,0,0.9526031029786249,0,False,True,0.4262121068868285,2.2222216666668056e-07,1
0.68,0.4,0.04764551810760769,0.2,1,1,0.8867187804818999,1,True,False,0.30905121447304257,4.4444422222233333e-07,0
0.5466666666666667,0.5,0.04764551810760769,0.1,1,0,0.7942810028246186,1,False,True,0.30905121447304257,1.1111100000011112e-06,0
0.8266666666666667,0.15000000000000002,0.04764551810760769,0.30000000000000004,0,0,0.7256791579887564,1,False,True,0.30905121447304257,1.1111107407408641e-07,0
0.92,0.35000000000000003,0.04764551810760769,0.4,1,0,0.7031553912357791,1,True,False,0.30905121447304257,1.9444439583334547e-07,0
0.3333333333333333,0.35000000000000003,0.7450771816894652,0.4,1,0,0.9215064378773002,1,False,True,0.3995895739843714,1.9444439583334547e-07,1
0.6933333333333334,0.35000000000000003,0.04764551810760769,0.2,0,0,0.8098866851159591,1,False,True,0.30905121447304257,3.8888869444454164e-07,0
0.7333333333333334,0.2,0.5927485999007163,0.1,0,1,0.5726001697132143,0,True,False,0.4563742564645259,4.4444400000044446e-07,1
0.7066666666666667,0.2,0.4857128958264575,0.4,0,0,0.7012119028148744,0,False,True,0.39369120048123685,1.1111108333334028e-07,1
0.3466666666666667,0.1,0.04764551810760769,0.30000000000000004,1,1,0.8158683656129254,0,False,True,0.30905121447304257,7.407404938272428e-08,0
0.56,0.5,0.37717302274554154,0.4,0,0,0.5373860783542019,0,True,False,0.4090282787787256,2.7777770833335065e-07,1
0.6495105820105821,0.4,0.04764551810760769,0.1,0,1,0.9172762629798494,0,True,False,0.30905121447304257,8.888880000008889e-07,0
0.7733333333333333,0.2,0.04764551810760769,0.4,0,1,0.8516777637872979,0,False,True,0.30905121447304257,1.1111108333334028e-07,0
0.41333333333333333,0.30000000000000004,0.1257217045298452,0.4,0,1,0.9423525809034017,1,False,True,0.3188815947139219,1.666666250000104e-07,0
0.7866666666666667,0.25,0.20934764090125693,0.2,0,0,0.5661393825296233,1,True,False,0.35364729818349294,2.777776388889583e-07,0
0.9733333333333334,0.4,0.04764551810760769,0.1,0,0,0.48383562668935376,1,True,False,0.30905121447304257,8.888880000008889e-07,0
0.64,0.45,0.1607521188081016,0.1,1,0,0.9503341241411545,1,False,True,0.32312986182377984,9.99999000001e-07,0
0.6533333333333333,0.1,0.9232390681051229,0.30000000000000004,0,1,0.8130761988819103,0,False,True,0.4446107165130701,7.407404938272428e-08,1
0.6266666666666667,0.35000000000000003,0.04764551810760769,0.4,0,0,0.8576922084187119,1,False,True,0.30905121447304257,1.9444439583334547e-07,0
0.64,0.1,0.04764551810760769,0.1,1,0,0.4468235096620682,1,False,True,0.30905121447304257,2.2222200000022223e-07,0
0.6666666666666667,0.4,0.04764551810760769,0.4,0,1,0.8378357423392452,1,False,True,0.30905121447304257,2.2222216666668056e-07,0
0.5466666666666667,0.05,0.08706446576771962,0.4,1,0,0.392880088470166,0,True,False,0.3331154878611343,2.777777083333507e-08,0
0.92,0.1,0.549608489630882,0.1,1,1,0.7140742516321541,1,False,True,0.4033479258886763,2.2222200000022223e-07,1
0.3066666666666667,0.4,0.04764551810760769,0.30000000000000004,1,1,0.5262110574501839,0,False,True,0.30905121447304257,2.962961975308971e-07,0
0.7333333333333334,0.35000000000000003,0.9805798297558933,0.2,0,0,0.6154554074627794,1,False,True,0.5316159057891324,3.8888869444454164e-07,1
0.3333333333333333,0.4,0.04764551810760769,0.1,1,1,0.5707725312699898,1,True,False,0.30905121447304257,8.888880000008889e-07,0
0.9733333333333334,0.05,0.5802633301082082,0.2,0,1,0.9931021242564042,0,False,True,0.3715312978413318,5.5555527777791666e-08,0
0.9066666666666667,0.2,0.9478482164352929,0.1,1,0,0.5608354944322981,1,True,False,0.5615572926302672,4.4444400000044446e-07,1
0.4266666666666667,0.35000000000000003,0.04764551810760769,0.30000000000000004,1,0,0.9200855749170193,1,True,False,0.30905121447304257,2.59259172839535e-07,0
0.5333333333333333,0.1,0.04764551810760769,0.4,0,1,0.8867022733607278,0,False,True,0.30905121447304257,5.555554166667014e-08,0
0.45333333333333337,0.2,0.6441942292415506,0.4,1,0,0.6337556521883541,1,False,True,0.44457783337986945,1.1111108333334028e-07,1
0.9866666666666667,0.5,0.7764196899296384,0.1,1,1,0.6671180947460734,0,True,False,0.46137146681695973,1.1111100000011112e-06,1
0.72,0.05,0.04764551810760769,0.2,0,1,0.8045969031039991,0,True,False,0.30905121447304257,5.5555527777791666e-08,0
0.41333333333333333,0.30000000000000004,0.6640154794570869,0.4,1,1,0.9357756936342337,0,True,False,0.38740122628534657,1.666666250000104e-07,0
0.7866666666666667,0.30000000000000004,0.04764551810760769,0.2,1,0,0.5283638361589189,1,True,False,0.30905121447304257,3.3333316666674996e-07,0
0.6266666666666667,0.30000000000000004,0.04764551810760769,0.1,1,1,0.4391651058266536,0,True,False,0.30905121447304257,6.666660000006667e-07,0
0.37333333333333335,0.4,0.04764551810760769,0.1,0,0,0.7229532320242953,1,False,True,0.30905121447304257,8.888880000008889e-07,0
0.5733333333333334,0.5,0.45256181136443757,0.4,1,0,0.47004387692850697,1,False,True,0.4695162153961429,2.7777770833335065e-07,1
0.9733333333333334,0.5,0.04764551810760769,0.4,0,1,0.9454917851561163,0,False,True,0.30905121447304257,2.7777770833335065e-07,0
0.8266666666666667,0.15000000000000002,0.04764551810760769,0.30000000000000004,1,1,0.43793977721989263,0,False,True,0.30905121447304257,1.1111107407408641e-07,0
0.41333333333333333,0.5,0.04764551810760769,0.1,1,0,0.6185826565580392,1,False,True,0.30905121447304257,1.1111100000011112e-06,0
0.8266666666666667,0.5,0.04764551810760769,0.30000000000000004,1,0,0.3516723114351531,0,False,True,0.30905121447304257,3.703702469136214e-07,0
0.8,0.1,0.04764551810760769,0.4,0,0,0.9757851537153128,0,False,True,0.30905121447304257,5.555554166667014e-08,0
0.9466666666666667,0.4,0.04764551810760769,0.1,0,0,0.8210213386054743,1,False,True,0.30905121447304257,8.888880000008889e-07,0
0.4,0.45,0.9089306902077454,0.30000000000000004,0,1,0.3837027793790241,0,False,True,0.8709634656536995,3.3333322222225924e-07,1
0.72,0.5,0.04764551810760769,0.30000000000000004,1,0,0.6578704052928434,1,False,True,0.30905121447304257,3.703702469136214e-07,0
0.49333333333333335,0.25,0.04764551810760769,0.4,1,1,0.6244151226839258,0,False,True,0.30905121447304257,1.3888885416667533e-07,0
0.7066666666666667,0.2,0.8531660422959746,0.30000000000000004,1,0,0.3742163869493299,0,False,True,0.8747515955389495,1.4814809876544856e-07,1
0.76,0.1,0.04764551810760769,0.4,1,0,0.6131800758847367,1,False,True,0.30905121447304257,5.555554166667014e-08,0
0.9466666666666667,0.2,0.04764551810760769,0.1,1,0,0.9262851494134569,1,True,False,0.30905121447304257,4.4444400000044446e-07,0
0.32,0.35000000000000003,0.49039926134200373,0.2,0,0,0.4707604860736922,1,False,True,0.483941049035004,3.8888869444454164e-07,1
0.72,0.15000000000000002,0.11880843514346756,0.4,0,1,0.4077290943312945,1,False,True,0.34840173416991177,8.33333125000052e-08,0
0.88,0.45,0.6030525625832218,0.30000000000000004,0,1,0.40978132966561776,0,True,False,0.6122239026833234,3.3333322222225924e-07,1
0.56,0.25,0.04764551810760769,0.30000000000000004,0,1,0.5432862236768943,0,True,False,0.30905121447304257,1.851851234568107e-07,0
0.5333333333333333,0.25,0.04764551810760769,0.1,1,0,0.6283236088048384,1,False,True,0.30905121447304257,5.555550000005556e-07,0
0.6133333333333334,0.2,0.25934656173027176,0.1,0,0,0.40829328772432427,1,False,True,0.42569671206065285,4.4444400000044446e-07,1
0.9066666666666667,0.4,0.04764551810760769,0.2,0,0,0.9946887087089371,1,True,False,0.30905121447304257,4.4444422222233333e-07,0
0.56,0.30000000000000004,0.04764551810760769,0.2,1,0,0.4649437767452879,1,False,True,0.30905121447304257,3.3333316666674996e-07,0
0.9466666666666667,0.5,0.7915698211954232,0.1,0,1,0.9803396185114258,0,True,False,0.39784435269238017,1.1111100000011112e-06,1
0.76,0.2,0.04764551810760769,0.30000000000000004,1,0,0.8432187645750376,0,True,False,0.30905121447304257,1.4814809876544856e-07,0
0.6133333333333334,0.15000000000000002,0.8259388203913098,0.1,1,0,0.6993350431376095,1,False,True,0.46005528498042036,3.3333300000033337e-07,1
0.48000000000000004,0.25,0.04764551810760769,0.4,0,0,0.43437208811881445,0,False,True,0.30905121447304257,1.3888885416667533e-07,0
0.6266666666666667,0.1,0.04764551810760769,0.30000000000000004,1,0,0.7083628877497753,1,False,True,0.30905121447304257,7.407404938272428e-08,0
0.6133333333333334,0.30000000000000004,0.0,0.4,1,1,0.4028538411470708,1,True,False,0.2818640622235502,1.666666250000104e-07,0
0.4666666666666667,0.25,0.9924732469224687,0.4,0,1,0.6857471813340275,0,True,False,0.4980839190538746,1.3888885416667533e-07,1
0.3333333333333333,0.4,0.6801887982242325,0.30000000000000004,0,0,0.8273983896653015,1,True,False,0.4045520551701595,2.962961975308971e-07,1
0.5066666666666667,0.4,0.04764551810760769,0.30000000000000004,1,0,0.5673505050078604,1,True,False,0.30905121447304257,2.962961975308971e-07,0
1.0,0.5,0.04764551810760769,0.2,1,0,0.923462531736191,0,True,False,0.30905121447304257,5.555552777779166e-07,0
0.9733333333333334,0.35000000000000003,0.057288446871888304,0.30000000000000004,0,1,0.9410618240709042,1,False,True,0.310267599939879,2.59259172839535e-07,0
0.32,0.35000000000000003,0.04764551810760769,0.2,0,0,0.7142069088604823,1,False,True,0.30905121447304257,3.8888869444454164e-07,0
0.7466666666666667,0.4,0.8286375101824428,0.2,0,1,0.3621342247045375,0,False,True,0.9166792913626391,4.4444422222233333e-07,1
0.7466666666666667,0.25,0.14960425870887412,0.4,1,1,0.3942641855696547,0,True,False,0.37069683413598137,1.3888885416667533e-07,0
0.52,0.30000000000000004,0.7242396525726935,0.1,1,1,0.39872335925718355,0,True,False,0.7058547969096933,6.666660000006667e-07,1
0.48000000000000004,0.2,0.6664043304439662,0.1,1,0,0.39282646533714644,0,False,True,0.6869297897389435,4.4444400000044446e-07,1
0.92,1.0,0.04764551810760769,0.2,1,1,0.6548330949971818,0,False,True,0.30905121447304257,1.1111105555558333e-06,0
0.76,0.45,0.04764551810760769,0.1,0,0,0.4937132378908261,1,False,True,0.30905121447304257,9.99999000001e-07,0
0.48000000000000004,0.2,0.04764551810760769,0.30000000000000004,0,1,0.4483810815986016,0,False,True,0.30905121447304257,1.4814809876544856e-07,0
0.5733333333333334,0.25,0.6578257549086914,0.30000000000000004,0,0,0.9900125414103644,0,True,False,0.3809288425804629,1.851851234568107e-07,0
0.8,0.1,0.25446442078082143,0.1,0,1,0.589796538226591,0,False,True,0.3621177283257878,2.2222200000022223e-07,0
0.5066666666666667,0.4,0.04764551810760769,0.1,0,0,0.45007186100083574,1,True,False,0.30905121447304257,8.888880000008889e-07,0
0.9600000000000001,0.2,0.04764551810760769,0.4,1,0,0.943100253449338,0,False,True,0.30905121447304257,1.1111108333334028e-07,0
0.56,0.45,0.04764551810760769,0.1,1,1,0.5111214477925777,1,True,False,0.30905121447304257,9.99999000001e-07,0
0.9333333333333333,0.45,0.204896072498945,0.2,0,0,0.7339881925062473,1,True,False,0.3373759329183428,4.99999750000125e-07,0
0.4666666666666667,0.05,0.06342804833523463,0.2,1,1,0.6622459428997669,0,False,True,0.31238889892484567,5.5555527777791666e-08,0
0.72,0.45,0.8679315312940765,0.1,1,0,0.6626153522629662,1,False,True,0.48236968898538773,9.99999000001e-07,1
0.52,0.45,0.04764551810760769,0.4,1,1,0.4869373147575864,1,True,False,0.30905121447304257,2.499999375000156e-07,0
0.8266666666666667,0.1,0.36194298994589047,0.1,0,0,0.578156916893948,1,False,True,0.39255640983426565,2.2222200000022223e-07,1
0.9866666666666667,0.5,0.4287512019177512,0.2,0,1,0.7984967214856489,0,False,True,0.36962269424181465,5.555552777779166e-07,0
0.7466666666666667,0.5,0.04764551810760769,0.4,0,0,0.8095584435125313,1,False,True,0.30905121447304257,2.7777770833335065e-07,0
0.37333333333333335,0.45,0.10168644646528147,0.1,1,1,0.9165253390312581,0,False,True,0.3161190722111666,9.99999000001e-07,0
0.56,0.35000000000000003,0.678963879599204,0.4,1,1,0.8598620945075706,0,False,True,0.399292438130726,1.9444439583334547e-07,1
0.8400000000000001,0.5,0.46827368328871094,0.2,1,0,0.7730246828481807,1,False,True,0.3791607548639089,5.555552777779166e-07,0
